district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27,rps28,rps29,rps30,rps31
板橋區,房地(土地+建物),新北市板橋區幸福路６０巷２３號,16.75,住,,,1110123,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620124,53.46,3,1,2,有,無,10780000,201646,,0,0,壹樓空地陽台外推；其他增建；,RPOOMLKKLHHGFAF96DA,45.56,0,7.9,無
板橋區,房地(土地+建物)+車位,新北市板橋區新府路８８號十七樓,4.76,都市：其他:第二種特定專用區,,,1110130,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,971119,78.41,2,1,1,有,有,13200000,212302,坡道平面,28.01,2500000,夾層；,RPWOMLKKLHHGFAF77DA,27.6,0,3.97,有
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段２５２號十四樓之一,9.95,住,,,1110125,土地2建物1車位1,十四層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850120,146.72,2,2,2,有,有,15580000,125196,坡道平面,38.25,2000000,陽台外推；,RPUQMLRJLHHGFAF38DA,86.96,0,9.3,有
板橋區,房地(土地+建物),新北市板橋區國泰街２５巷２號十一樓之一,13.1,商,,,1110111,土地1建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860127,79.29,2,1,1,有,有,9000000,113507,,0,0,,RPWPMLKKLHHGFAF97EA,60.95,0,8.63,有
板橋區,土地,光仁段397地號,104,住,,,1110128,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,20000000,192308,,0,0,,RPTOMLOKLHHGFAF87DA,0,0,0,無
板橋區,土地,海山段1763-2地號,39.4,都市：其他:道路用地,,,1110112,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,8440000,214213,,0,0,包含公共設施保留地用地；,RPRRMLLJLHHGFAF57DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區三民路二段３５巷１７號二樓,8.64,住,,,1110121,土地1建物1車位0,二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810305,112.06,2,1,1,有,有,14070000,125558,,0,0,,RPSNMLMLKHHGFAF47DA,88.83,1.14,10.05,有
板橋區,房地(土地+建物),新北市板橋區民生路三段３２１號十九樓之４,2.44,都市：其他:住宅區,,,1110123,土地2建物1車位0,十九層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914,72.72,2,1,1,有,有,12080000,166117,,0,0,陽台外推；夾層；其他增建；,RPQNMLRKKHHGFAF67DA,47.73,0,6.74,有
板橋區,房地(土地+建物)+車位,新北市板橋區漢生東路２６０號四樓,18.05,都市：其他:第二種特定專用區,,,1110113,土地1建物1車位2,四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990705,290.16,4,2,2,有,有,43200000,188633,坡道平面,87.64,5000000,,RPUQMLQLJHHGFAF28DA,123.2,1.84,17.57,有
板橋區,房地(土地+建物),新北市板橋區中正路２７５巷６２弄１９號三樓,33.26,住,,,1110120,土地3建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690731,85.18,3,2,1,有,無,7800000,91571,,0,0,,RPOOMLLKJHHGFAF86DA,85.18,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區永豐街４９巷３０號十八樓,21.79,住,,,1110104,土地1建物1車位1,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060811,185.46,3,2,2,有,無,31370000,176195,坡道平面,23.31,2800000,,RPOQMLQJJHHGFAF47DA,86.63,17.97,3.91,有
板橋區,房地(土地+建物),新北市板橋區五權街７３號四樓,18.6,住,,,1110116,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680918,82,3,2,1,有,無,7880000,96098,,0,0,陽台外推；,RPSRMLTKJHHGFAF38DA,82,0,0,無
板橋區,房地(土地+建物),新北市板橋區重慶路９１巷３號二樓,21.5,商,,,1110129,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671005,65.8,2,1,1,有,無,9000000,136778,,0,0,陽台外推；,RPOOMLTJKHHGFAF67DA,65.8,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區中正路４５５號二樓,19.46,住,,,1110127,土地1建物1車位1,二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1101110,153.52,3,2,2,有,有,20500000,154321,坡道平面,33.64,2000000,,RPSOMLMJLHHGFAF47DA,72.86,1.06,4.56,有
板橋區,房地(土地+建物),新北市板橋區中山路二段３１８巷２０弄２５號四樓,17.25,住,,,1110102,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,630620,60.9,3,2,1,有,無,6500000,106732,,0,0,頂樓加蓋；其他增建；,RPTNMLOKLHHGFAF77DA,60.9,0,0,無
板橋區,房地(土地+建物),新北市板橋區信義路１巷２６弄３６號二樓,48.6,工,,,1110128,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,790319,178.87,3,2,1,有,無,15200000,84978,,0,0,,RPWOMLRJLHHGFAF38DA,150.4,0,13.99,無
板橋區,土地,永安段59地號,49.86,都市：其他:道路用地,,,1110114,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,2700000,54152,,0,0,包含公共設施保留地用地；,RPPPMLQKLHHGFAF77DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區長江路三段５１號四樓,24.23,住,,,1110118,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.66,4,2,2,有,無,9300000,112509,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLQKLHHGFAF38EA,73.64,0,9.02,無
板橋區,土地,介壽段969地號,61.81,都市：其他:公園、綠地,,,1110128,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,20981518,339452,,0,0,包含公共設施保留地用地；,RPSOMLQKLHHGFAF08EA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區南雅西路二段９８號二樓,38.62,住,,,1110128,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640516,98.49,3,2,2,有,無,12300000,124886,,0,0,陽台外推；其他增建；,RPPQMLPKLHHGFAF87EA,85.96,0,12.53,無
板橋區,房地(土地+建物),新北市板橋區四川路一段２８３巷６號三樓,45,住,,,1110118,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,610925,91.13,3,2,1,有,無,10700000,117415,,0,0,其他增建；,RPXPMLKKLHHGFAF08EA,91.13,0,0,無
板橋區,房地(土地+建物),新北市板橋區篤行路二段１０８號,79.16,住,,,1110128,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,109.12,3,1,1,有,無,27000000,247434,,0,0,頂樓加蓋；其他增建；,RPTNMLQKLHHGFAF08EA,109.12,0,0,無
板橋區,房地(土地+建物),新北市板橋區華江一路５７６號十六樓,11.3,商,,,1110110,土地1建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,1100421,85.8,0,1,0,有,有,12460000,145221,,0,0,,RPOOMLSJLHHGFAF67DA,47.09,3.17,5.2,有
板橋區,房地(土地+建物),新北市板橋區漢生西路８９巷１弄１５號,30,住,,,1110116,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,,73.5,3,2,1,有,無,13450000,182993,,0,0,其他增建；,RPTPMLPKLHHGFAF08DA,73.5,0,0,無
板橋區,房地(土地+建物),新北市板橋區文化路一段３６０號二十七樓之１３,2.18,住,,,1110127,土地1建物1車位0,二十七層,四十層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造,990715,42.49,0,0,0,無,有,10300000,242410,,0,0,陽台外推；夾層；,RPSNMLPKLHHGFAF77DA,22.93,0,5.03,有
板橋區,車位,新北市板橋區華江一路５５０號等,0.56,商,,,1110120,土地1建物1車位1,,,其他,,,,14.93,0,0,0,有,有,1200000,,坡道機械,14.93,1200000,親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPORMLPKLHHGFAF77DA,0,0,0,有
板橋區,車位,新北市板橋區華江一路５５０號等,1.12,商,,,1110120,土地1建物1車位1,,,其他,,,,29.87,0,0,0,有,有,1900000,,坡道平面,29.86,1900000,親友、員工、共有人或其他特殊關係間之交易；僅車位交易；,RPQRMLPKLHHGFAF97DA,0,0,0,有
板橋區,房地(土地+建物),新北市板橋區龍泉街５４巷１弄４號四樓,27.3,住,,,1110128,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761113,105.52,3,2,2,有,無,9000000,85292,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPOOMLQKLHHGFAF57DA,82.49,0,11.59,無
板橋區,土地,永安段5-6地號,20.43,都市：其他:道路用地,,,1110114,土地1建物0車位0,,,其他,,,,0,0,0,0,有,無,1100000,53842,,0,0,包含公共設施保留地用地；,RPSPMLQKLHHGFAF08DA,0,0,0,無
板橋區,房地(土地+建物)+車位,新北市板橋區民族路２４６號三樓,12.74,商,,,1110120,土地1建物1車位1,三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100427,184.75,0,0,0,無,有,28500000,171806,坡道平面,34.29,2650000,,RPUPMLQKLHHGFAF28DA,81.39,10.41,7.22,有
板橋區,房地(土地+建物)+車位,新北市板橋區民族路２４２號三樓,15.01,商,,,1110106,土地1建物1車位1,三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100427,212.42,0,0,0,無,有,31300000,163083,坡道平面,34.29,2250000,,RPWPMLQKLHHGFAF48DA,98.52,9.03,9.49,有
板橋區,房地(土地+建物)+車位,新北市板橋區萬板路５２０號九樓,20.05,住,,,1110122,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990910,134.19,3,2,2,有,有,21500000,160221,升降機械,10.3,0,,RPTRMLRJKHHGFAF28DA,73.82,2.04,8.4,有
板橋區,房地(土地+建物),新北市板橋區縣民大道三段２０５巷１６弄１３號五樓,22.8,住,,,1110117,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710218,92.4,3,2,1,有,無,11500000,124459,,0,0,陽台外推；頂樓加蓋；其他增建；,RPSQMLOKKHHGFAF87DA,78.48,0,13.92,無
板橋區,房地(土地+建物),新北市板橋區民生路三段３２３號八樓之９,1.35,都市：其他:住宅區,,,1110116,土地2建物1車位0,八層,三十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950914,39.33,1,1,1,有,有,6120000,155646,,0,0,,RPPSMLOLKHHGFAF87DA,26.77,0,0.03,有
板橋區,房地(土地+建物)+車位,新北市板橋區忠孝路１９６巷１０之１號六樓,12.62,住,,,1110107,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100324,116.62,2,2,1,有,無,17500000,186521,坡道平面,36.2,2500000,本案尚未成立管理委員會。含裝潢費；預售屋、或土地及建物分件登記案件；,RPUUMLTJLHHGFAF98DA,46.16,3.93,3.06,有
板橋區,房地(土地+建物),新北市板橋區光武街１１０巷９號,57.12,住,,,1110125,土地6建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,83.2,0,0,0,無,無,17900000,215144,,0,0,其他增建；,RPRSMLRKLHHGFAF38DA,83.2,0,0,無
板橋區,房地(土地+建物),新北市板橋區中山路一段５０巷３６號十八樓之二,7.6,商,,,1110112,土地2建物1車位0,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860314,49.75,1,1,1,有,有,8750000,175879,,0,0,,RPPOMLSKLHHGFAF87DA,33.6,0,4.38,有
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路５６２號九樓,13.21,商,,,1110127,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1100421,121.56,2,2,1,有,有,16360000,158779,坡道平面,29.86,1800000,,RPXPMLSKLHHGFAF78DA,52.05,2.76,4.41,有
板橋區,房地(土地+建物)+車位,新北市板橋區懷德街２０１巷２８號十樓,36.63,住,,,1110112,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940706,168.39,3,2,2,有,有,21100000,125304,坡道平面,29.41,0,,RPQOMLRKLHHGFAF87DA,90.71,2.17,8.38,有
板橋區,房地(土地+建物),新北市板橋區大觀路三段１４８號十樓,18.29,住,,,1110116,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960123,111.15,3,2,2,有,有,12600000,113360,,0,0,,RPXOMLPKLHHGFAF38DA,76.03,4.44,6.62,有
板橋區,房地(土地+建物)+車位,新北市板橋區永豐街４９巷３０號十一樓,21.79,住,,,1110110,土地1建物1車位1,十一層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060811,185.46,3,2,2,有,無,30240000,169843,坡道平面,23.31,2700000,,RPPQMLRKJHHGFAF77DA,86.63,17.97,3.91,有
板橋區,房地(土地+建物),新北市板橋區四川路二段２４３號十二樓,3.63,住,,,1110126,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨混凝土造,810808,34.83,0,1,1,有,有,4520000,129773,,0,0,,RPPOMLOLKHHGFAF47DA,31.6,0,0.51,有
板橋區,房地(土地+建物),新北市板橋區新海路３８８巷４號五樓,30.06,住,,,1110126,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,97.28,7,1,5,有,無,12200000,125411,,0,0,陽台外推，頂樓增建，依使用現況點交陽台外推；頂樓加蓋；,RPTSMLPKLHHGFAF38DA,88.42,0,8.86,無
板橋區,房地(土地+建物),新北市板橋區國光路１９４號五樓之一,22.68,住,,,1110121,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820724,128.58,3,2,2,有,有,4600000,35775,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUPMLRKLHHGFAF38DA,103.78,0,15.05,有
板橋區,房地(土地+建物),新北市板橋區華興街２３號五樓,31.1,住,,,1110127,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,104.57,5,3,3,有,有,13700000,131013,,0,0,陽台外推；頂樓加蓋；其他增建；,RPVNMLRKLHHGFAF28DA,94.94,0,9.63,無
板橋區,土地,民生段497地號,123.92,都市：其他:道路用地,,,1110128,土地2建物0車位0,,,其他,,,,0,0,0,0,有,無,5269698,42525,,0,0,包含公共設施保留地用地；,RPWRMLQKLHHGFAF68DA,0,0,0,無
板橋區,房地(土地+建物),新北市板橋區大觀路二段１７４巷１７３弄１２號,22.59,住,,,1110127,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.8,3,2,1,有,無,8000000,105541,,0,0,其他增建；,RPOPMLSKLHHGFAF87DA,59.2,16.6,0,無
板橋區,房地(土地+建物),新北市板橋區溪崑一街３０巷１１號二樓,42.92,住,,,1110128,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640814,117.97,4,2,2,有,無,10500000,89006,,0,0,陽台外推；,RPXOMLLLLHHGFAF08DA,108.68,0,9.29,無
板橋區,房地(土地+建物),新北市板橋區中山路二段８９巷２３號十六樓,4.36,住,,,1110109,土地1建物1車位0,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860815,74.57,2,2,1,有,有,12180000,163336,,0,0,陽台外推；,RPQOMLLLLHHGFAF47EA,50.43,1.14,7.63,有
板橋區,房地(土地+建物),新北市板橋區重慶路３３２號四樓,22.4,商,,,1110124,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,97.4,4,2,4,有,無,9700000,99589,,0,0,,RPOQMLMLLHHGFAF47DA,97.4,0,0,無
板橋區,房地(土地+建物),新北市板橋區篤行路二段１６１巷１６號七樓之一,16.92,住,,,1110117,土地2建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.59,3,2,2,有,有,12700000,105316,,0,0,其他增建；,RPSQMLRKLHHGFAF28DA,87.72,3.12,8.9,有
板橋區,房地(土地+建物)+車位,新北市板橋區永翠路１１０號十二樓,10.38,住,,,1110127,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090420,98.21,2,1,1,有,有,12650000,158385,坡道平面,31.6,2100000,,RPQQMLPLKHHGFAF87DA,38.14,1.95,4.38,有
板橋區,房地(土地+建物),新北市板橋區中山路二段５０５巷１３號四樓,30.47,住,,,1110125,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760905,107.29,3,2,2,有,無,12800000,119303,,0,0,其他增建；,RPXQMLMLKHHGFAF28DA,97.23,0,10.06,無
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段３０９之１７號二樓,34.69,住,,,1110127,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950109,181.78,3,2,2,有,有,25000000,137529,坡道平面,0,0,,RPTQMLSKKHHGFAF38DA,99.06,0,11.53,有
板橋區,房地(土地+建物),新北市板橋區漢生東路１３１巷７號,32.6,住,,,1110121,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700528,100.73,3,2,1,有,無,22500000,223369,,0,0,其他增建；,RPRNMLKKKHHGFAF07DA,100.73,0,0,無
板橋區,房地(土地+建物),新北市板橋區漢生東路１３１巷９號,28,住,,,1110121,土地1建物1車位0,一層，平台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700528,98.77,4,2,2,有,無,20500000,207553,,0,0,其他增建；,RPSOMLKKKHHGFAF27DA,98.77,0,0,無
板橋區,房地(土地+建物),新北市板橋區民族路２２２巷２號七樓之一,8.72,商,,,1110125,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880806,103.12,3,2,2,有,有,13900000,134794,,0,0,陽台外推；其他增建；,RPOOMLOLLHHGFAF57EA,68.35,0,11.24,有
板橋區,房地(土地+建物),新北市板橋區重慶路２６９巷８５號十二樓之一,4.6,住,,,1110123,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850703,30,0,0,0,無,有,4800000,160000,,0,0,陽台外推；其他增建；,RPSNMLMLLHHGFAF57DA,18.83,0,7.56,有
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段１７６號五樓,15.92,住,,,1110112,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091013,147.27,3,2,2,有,有,21000000,146287,坡道機械,13.97,1500000,,RPTOMLSJLHHGFAF18DA,73.87,6.91,7.08,有
板橋區,房地(土地+建物),新北市板橋區大明街４３號二樓,33.33,住,,,1110118,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,611013,70.14,5,0,5,有,無,8200000,116909,,0,0,陽台外推；其他增建；,RPXRMLPKLHHGFAF68DA,65.68,0,4.46,無
